State,Number,Summary,Bill Type,Date,Status,Youth State Risk,Adult State Risk,Notes,URL,Sponsors,Calendar,History,Manual Status,Change Hash,Bill ID,PDF,Bill Analysis (AI Automated),Bill PDF
South Dakota,HB1257,Require the Executive Board of the Legislative Research Council to establish an interim study committee on minors' access to pornographic material.,Online Obscenity Law,3/7/2024,"House of Representatives Failed to concur, no committee appointed, Passed, YEAS 44, NAYS 26. H.J. 504",Worst,Moderate,,https://legiscan.com/SD/bill/HB1257/2024,"Jim Mehlhaff, Bethany Soye, Julie Auch, Aaron Aylward, Rocky Blare, Fred Deutsch, Red Foster, Julie Frye-Mueller, Randy Gross, Jon Hansen, Brent Hoffman, Phil Jensen, Karla Lems, Elizabeth May, John Mills, Tina Mulally, Brian Mulder, Carl Perry, Sue Lucas-Peterson, Neal Pinnow, Tom Pischke, Tony Randolph, John Sjaarda","Hearing 2024-02-14 00:00 , Hearing 2024-02-29 00:00 ","H 2024-01-31 First Reading House H.J. 214, H 2024-02-01 Referred to House Judiciary H.J. 227, H 2024-02-14 Scheduled for hearing, H 2024-02-14 Judiciary Motion to amend, Passed Amendment 1257A, H 2024-02-14 Judiciary Do Pass Amended, Passed, YEAS 13, NAYS 0., H 2024-02-20 House of Representatives Do Pass Amended, Passed, YEAS 62, NAYS 6. H.J. 360, S 2024-02-21 First read in Senate and referred to Senate Judiciary S.J. 375, S 2024-02-29 Scheduled for hearing, S 2024-02-29 Judiciary Deferred to the 41st legislative day, Passed, YEAS 4, NAYS 3., S 2024-03-04 Recalled from committee (Rule 7-7) Senate Judiciary, Passed S.J. 473, S 2024-03-04 Judiciary Report out of committee without recommendation, Passed, S 2024-03-04 Placed on calendar pursuant to JR 6F-6, Passed, YEAS 33, NAYS 0., S 2024-03-04 Senate Motion to amend, Passed S.J. 474 Amendment 1257C, S 2024-03-04 Senate Motion to amend, Passed S.J. 474 Amendment 1257D, S 2024-03-04 Senate Do Pass Amended, Passed, YEAS 32, NAYS 1. S.J. 475, H 2024-03-05 House of Representatives Failed to concur, appoint Conference Committee, Passed, YEAS 63, NAYS 7., S 2024-03-05 Senate Conference Committee appointments S.J. 487, S 2024-03-06 Senate Conference Committee report not adopted, no committee appointed, Passed, YEAS 24, NAYS 10. S.J. 506, S 2024-03-06 Motion to amend, Passed, YEAS 5, NAYS 0. Amendment 1257E, S 2024-03-06 Conference Committee Report adopted, Failed, YEAS 4, NAYS 1., S 2024-03-06 Conference Committee Report adopted, Failed, YEAS 4, NAYS 2., S 2024-03-06 Failed to concur, appoint Conference Committee, Passed, YEAS 6, NAYS 0., H 2024-03-07 House of Representatives Conference Committee Report H.J. 499, H 2024-03-07 House of Representatives Failed to concur, no committee appointed, Passed, YEAS 44, NAYS 26. H.J. 504",Failed,ce9543b75de873794266c1c98ee4f393,1833473,"https://mylrc.sdlegislature.gov/api/Documents/264118.pdf, https://mylrc.sdlegislature.gov/api/Documents/265627.pdf, https://mylrc.sdlegislature.gov/api/Documents/267173.pdf",,https://drive.google.com/open?id=19JuG7sMNHUIcEVXbA3_c0IJEDPPhZ4d5
South Dakota,SB184,Expand provisions regarding the protection of minors from certain exhibitions.,Drag Ban,2/13/2024,"Education Deferred to the 41st legislative day, Passed, YEAS 5, NAYS 1.",Worst,Moderate,,https://legiscan.com/SD/bill/SB184/2024,"Julie Frye-Mueller, Aaron Aylward, Phil Jensen, Carl Perry, Tom Pischke","Hearing 2024-02-06 00:00 , Hearing 2024-02-08 00:00 , Hearing 2024-02-13 00:00 ","S 2024-01-25 First read in Senate and referred to Senate Education S.J. 179, S 2024-02-08 Scheduled for hearing, S 2024-02-13 Scheduled for hearing, S 2024-02-13 Education Motion to amend, Passed Amendment 184A, S 2024-02-13 Education Deferred to the 41st legislative day, Passed, YEAS 5, NAYS 1.",Failed,3aa5506de71a8425a52eb03560e9c51a,1828231,https://mylrc.sdlegislature.gov/api/Documents/262820.pdf,,https://drive.google.com/open?id=1yVhBBUSjpjFkcs7ABFuhqfsYY5OxiteV
Tennessee,HB0030,"AN ACT to amend Tennessee Code Annotated, Title 7, Chapter 51, relative to adult cabaret entertainment.",Drag Ban,1/11/2024,Sponsor(s) withdrawn.,Worst,Worst,Carried over from 2023,https://legiscan.com/TN/bill/HB0030/2023,"Clay Doggett, Monty Fritts, Susan Lynn, Chris Todd, Debra Moody, Dennis Powers, Mark Cochran, Paul Sherrell, Jake McCalmon, Bryan Richey, Ed Butler, William Slater, Ryan Williams, Kip Capley, Rusty Grills, Johnny Garrett, Kelly Keisling, Dan Howell, John Ragan, Todd Warner","Hearing 2023-02-08 15:30 House Hearing Room II, Hearing 2023-02-14 13:30 House Hearing Room I, Hearing 2023-02-22 10:30 House Hearing Room III, Hearing 2023-02-28 15:00 House Hearing Room I","H 2023-01-05 Filed for introduction, H 2023-01-10 Intro., P1C., H 2023-01-11 P2C held on desk, pending appointment of Standing Committees, H 2023-01-12 Ref. to Local Government Committee, H 2023-01-12 Assigned to s/c Cities & Counties Subcommittee, H 2023-02-01 Placed on s/c cal Cities & Counties Subcommittee for 2/8/2023, H 2023-02-08 Rec for pass if am by s/c ref. to Local Government Committee, H 2023-02-08 Placed on cal. Local Government Committee for 2/14/2023, H 2023-02-14 Rec. for pass. if am., ref. to Finance, Ways, and Means Committee, H 2023-02-15 Assigned to s/c Finance, Ways, and Means Subcommittee, H 2023-02-15 Placed on s/c cal Finance, Ways, and Means Subcommittee for 2/22/2023, H 2023-02-16 Sponsor(s) Added., H 2023-02-22 Rec for pass if am by s/c ref. to Finance, Ways, and Means Committee, H 2023-02-22 Placed on cal. Finance, Ways, and Means Committee for 2/28/2023, H 2023-02-28 Rec. for pass. if am., ref. to Calendar & Rules Committee, H 2023-03-01 Placed on cal. Calendar & Rules Committee for 3/2/2023, H 2023-03-02 H. Placed on Regular Calendar for 3/6/2023, H 2023-03-02 Sponsor(s) Added., H 2023-03-06 Sponsor(s) Added., H 2023-03-06 H. adopted am. (Amendment 2 - HA0052), H 2023-03-06 Am. withdrawn. (Amendment 1 - HA0007), H 2023-03-06 Passed H., as am., Ayes 74, Nays 23, PNV 0, H 2023-03-07 Engrossed; ready for transmission to Sen., S 2023-03-09 Received from House, Passed on First Consideration, H 2024-01-11 Sponsor(s) withdrawn.",Failed,a24f77e66ad7eba94405e01712b6821e,1643934,"https://www.capitol.tn.gov/Bills/113/Bill/HB0030.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB0030.pdf",,https://drive.google.com/open?id=11EKwCYVwxOU6m3UNmAyNEAcWdSrQMmrC
Tennessee,HB0682,"AN ACT to amend Tennessee Code Annotated, Title 4; Title 47 and Title 65, relative to social media.",Broad Discrimination,3/26/2024,Returned to the Clerk&#39;s Desk.,Worst,Worst,Social media cannot ban transphobia. Carried over from 2023,https://legiscan.com/TN/bill/HB0682/2023,Dennis Powers,"Hearing 2023-03-14 12:00 House Hearing Room III, Hearing 2023-03-21 12:00 House Hearing Room III, Hearing 2024-01-23 12:00 House Hearing Room III, Hearing 2024-03-12 12:00 House Hearing Room III, Hearing 2024-03-19 12:00 House Hearing Room III, Hearing 2024-03-26 12:00 House Hearing Room III","H 2023-01-26 Filed for introduction, H 2023-01-30 Intro., P1C., H 2023-02-01 P2C, ref. to Commerce Committee-- Government Operations for Review, H 2023-02-01 Assigned to s/c Business & Utilities Subcommittee, H 2023-03-08 Placed on s/c cal Business & Utilities Subcommittee for 3/14/2023, H 2023-03-14 Action Def. in s/c Business & Utilities Subcommittee to 3/21/2023, H 2023-03-15 Placed on s/c cal Business & Utilities Subcommittee for 3/21/2023, H 2023-03-21 Action Def. in s/c Business & Utilities Subcommittee to First Calendar of 2024, H 2024-01-17 Placed on s/c cal Business & Utilities Subcommittee for 1/23/2024, H 2024-01-23 Def. to Special Calendar to be Published with Final Calendar in Business & Utilities Subcommittee, H 2024-03-06 Placed on s/c cal Business & Utilities Subcommittee for 3/12/2024, H 2024-03-12 No Action Taken, H 2024-03-13 Placed on s/c cal Business & Utilities Subcommittee for 3/19/2024, H 2024-03-19 Action Def. in s/c Business & Utilities Subcommittee to 3/26/2024, H 2024-03-20 Placed on s/c cal Business & Utilities Subcommittee for 3/26/2024, H 2024-03-26 Returned to the Clerk&#39;s Desk.",Failed,71f2b3a90014ffc9163087763f2138ec,1682768,https://www.capitol.tn.gov/Bills/113/Bill/HB0682.pdf,,https://drive.google.com/open?id=1yj8jLAqTdgS1zBeh55cZiPZ_bUaadBX9
Tennessee,HB0878,"AN ACT to amend Tennessee Code Annotated, Title 4; Title 29 and Title 36, relative to solemnization of marriage.",Same-Sex Marriage Discrimination,3/15/2024,Effective date(s) 02/21/2024,Worst,Worst,Carried over from 2023; SB0596 was the companion bill,https://legiscan.com/TN/bill/HB0878/2023,"Monty Fritts, Kip Capley, Gino Bulso, Chris Todd, Tim Rudd, Jerome Moon, Bud Hulsey, Bryan Richey, Ed Butler, Jake McCalmon, John Ragan, Susan Lynn, Debra Moody, William Slater, Jason Zachary, Jody Barrett, Dan Howell, Scott Cepicky","Hearing 2023-02-21 12:00 House Hearing Room IV, Hearing 2023-03-01 12:00 House Hearing Room I","H 2023-01-30 Filed for introduction, H 2023-02-01 Intro., P1C., H 2023-02-02 P2C, ref. to Civil Justice Committee, H 2023-02-07 Assigned to s/c Children & Family Affairs Subcommittee, H 2023-02-15 Placed on s/c cal Children & Family Affairs Subcommittee for 2/21/2023, H 2023-02-21 Rec. for pass by s/c ref. to Civil Justice Committee, H 2023-02-22 Placed on cal. Civil Justice Committee for 3/1/2023, H 2023-02-28 Sponsor(s) Added., H 2023-03-01 Sponsor(s) Added., H 2023-03-01 Rec. for pass. if am., ref. to Calendar & Rules Committee, H 2023-03-01 Placed on cal. Calendar & Rules Committee for 3/2/2023, H 2023-03-02 H. Placed on Regular Calendar for 3/6/2023, H 2023-03-02 Sponsor(s) Added., H 2023-03-06 H. adopted am. (Amendment 1 - HA0065), H 2023-03-06 Sponsor(s) Added., H 2023-03-06 Passed H., as am., Ayes 74, Nays 22, PNV 0, H 2023-03-07 Engrossed; ready for transmission to Sen., S 2023-03-09 Received from House, Passed on First Consideration, S 2024-02-12 Senate substituted House Bill for companion Senate Bill., S 2024-02-12 Passed Senate, Ayes 27, Nays 5, H 2024-02-14 Enrolled; ready for sig. of H. Speaker., H 2024-02-15 Signed by H. Speaker, S 2024-02-17 Signed by Senate Speaker, H 2024-02-20 Transmitted to Governor for his action.,  2024-02-21 Signed by Governor.,  2024-03-15 Pub. Ch. 511,  2024-03-15 Effective date(s) 02/21/2024",Enacted,69238f300b658d4ab076f77176761126,1686636,"https://www.capitol.tn.gov/Bills/113/Bill/HB0878.pdf, https://publications.tnsosfiles.com/acts/113/pub/pc0511.pdf",,https://drive.google.com/open?id=1hNRyyNjFIZRQeJfNyRUyYOr9zzsG3hB4
Tennessee,HB1386,"As introduced, enacts the ""Marital Contract at Common Law Recording Act""; authorizes county clerks to accept and record a record of common law marriage between one man and one woman; limits the jurisdiction of circuit courts and chancery courts in cases involving the definition of common law marriage to the principles of common law marriage. - Amends TCA Title 8; Title 10; Title 16; Title 36; Title 39; Title 67 and Title 68.",Same-Sex Marriage Discrimination,4/2/2024,Taken off notice for cal. in Civil Justice Committee,Worst,Worst,Common Law contractual marriage explicitly between one man and one woman,https://legiscan.com/TN/bill/HB1386/2023,,,,Failed,,,,,
Tennessee,HB1411,"As introduced, requires an LEA to obtain a student's parent's or legal guardian's consent to allow the student to participate in instruction, an activity, evaluation, assessment, survey, or analysis offered by the student's LEA. - Amends TCA Title 49.",Forced Outing By Schools,4/5/2023,Taken off notice for cal. in Education Administration,Worst,Worst,Includes requirements of parental consent to join clubs (thus potential forced outing if join GSA); crossfiled with SB1117,https://legiscan.com/TN/bill/HB1411/2023,,,,Failed,,,,,
Tennessee,HB1605,"AN ACT to amend Tennessee Code Annotated, Section 5-5-114; Section 6-54-144 and Title 49, relative to flags displayed in schools.",Pride Flag Ban,4/23/2024,"Failed to pass Senate, Ayes 13, Nays 6, PNV 3",Worst,Worst,,https://legiscan.com/TN/bill/HB1605/2023,"Gino Bulso, Jake McCalmon, Dennis Powers, Chris Todd, Todd Warner, Jody Barrett, Timothy Hill, Bryan Richey, Rusty Grills, Kip Capley, Susan Lynn, Mary Littleton, Scott Cepicky","Hearing 2024-01-30 16:30 House Hearing Room II, Hearing 2024-02-06 16:30 House Hearing Room II","H 2023-11-15 Filed for introduction, H 2024-01-02 Sponsor(s) Added., H 2024-01-09 Sponsor(s) Added., H 2024-01-09 Intro., P1C., H 2024-01-10 P2C, ref. to Education Administration, H 2024-01-10 Assigned to s/c K-12 Subcommittee, H 2024-01-23 Sponsor(s) Added., H 2024-01-24 Sponsor(s) Added., H 2024-01-24 Placed on s/c cal K-12 Subcommittee for 1/30/2024, H 2024-01-30 Action Def. in s/c K-12 Subcommittee to 2/6/2024, H 2024-01-31 Sponsor(s) Added., H 2024-01-31 Placed on s/c cal K-12 Subcommittee for 2/6/2024, H 2024-02-06 Rec for pass if am by s/c ref. to Education Administration, H 2024-02-06 Sponsor(s) Added., H 2024-02-07 Sponsor(s) Added., H 2024-02-07 Placed on cal. Education Administration for 2/14/2024, H 2024-02-12 Sponsor(s) Added., H 2024-02-14 Rec. for pass. if am., ref. to Calendar & Rules Committee, H 2024-02-21 Placed on cal. Calendar & Rules Committee for 2/22/2024, H 2024-02-22 H. Placed on Regular Calendar for 2/26/2024, H 2024-02-22 Sponsor(s) withdrawn., H 2024-02-26 Sponsor(s) Added., H 2024-02-26 H. adopted am. (Amendment 1 - HA0544), H 2024-02-26 H. adopted am. (Amendment 2 - HA0563), H 2024-02-26 Am. tabled. (Amendment 3 - HA0570), H 2024-02-26 Passed H., as am., Ayes 70, Nays 24, PNV 1, H 2024-02-27 Engrossed; ready for transmission to Sen., S 2024-02-29 Received from House, Passed on First Consideration",Failed,eb2aae4c23a6d24cb26df18ffb09dc1c,1784013,"https://www.capitol.tn.gov/Bills/113/Bill/HB1605.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB1605.pdf",,https://drive.google.com/open?id=15me8PFR8rYOvq7LuY_0umn_eHxiqi-B2
Tennessee,HB1614,"AN ACT to amend Tennessee Code Annotated, Title 39, Chapter 17 and Title 47, relative to the Protect Tennessee Minors Act.",Online Obscenity Law,4/24/2024,Sponsor(s) Added.,Worst,Worst,,https://legiscan.com/TN/bill/HB1614/2023,"Patsy Hazlewood, Andrew Farmer, Cameron Sexton, William Lamberth, Jeremy Faison, Mike Sparks, Jake McCalmon, Curtis Johnson, Kevin Vaughan, Esther Helton-Haynes, Tom Leatherwood, Gary Hicks, Johnny Garrett, Sam Whitson, Chris Todd, Dan Howell, David Hawk, Kelly Keisling, Mark Cochran, John Crawford, Bud Hulsey, Tim Rudd, Pat Marsh, Mary Littleton, Rebecca Alexander, Susan Lynn, Greg Vital, Elaine Davis, Debra Moody, Clay Doggett, Lowell Russell, Monty Fritts, Jody Barrett, Paul Sherrell, Dave Wright, Charlie Baum","Hearing 2024-03-12 12:00 House Hearing Room II, Hearing 2024-03-19 16:30 House Hearing Room III, Hearing 2024-03-27 10:30 House Hearing Room III","H 2023-12-06 Filed for introduction, H 2024-01-09 Intro., P1C., H 2024-01-09 Sponsor(s) Added., H 2024-01-10 P2C, ref. to Criminal Justice Committee, H 2024-01-10 Assigned to s/c Criminal Justice Subcommittee, H 2024-02-05 Sponsor(s) Added., H 2024-03-05 Sponsor(s) Added., H 2024-03-06 Placed on s/c cal Criminal Justice Subcommittee for 3/12/2024, H 2024-03-12 Rec for pass if am by s/c ref. to Criminal Justice Committee, H 2024-03-12 Sponsor(s) Added., H 2024-03-13 Placed on cal. Criminal Justice Committee for 3/19/2024, H 2024-03-18 Sponsor(s) Added., H 2024-03-19 Rec. for pass. if am., ref. to Finance, Ways, and Means Committee, H 2024-03-20 Assigned to s/c Finance, Ways, and Means Subcommittee, H 2024-03-20 Placed on s/c cal Finance, Ways, and Means Subcommittee for 3/27/2024, H 2024-03-27 Placed behind the budget, H 2024-04-11 Placed on s/c cal Finance, Ways, and Means Subcommittee for 4/16/2024, H 2024-04-17 Rec. for pass by s/c ref. to Finance, Ways, and Means Committee, H 2024-04-17 Placed on cal. Finance, Ways, and Means Committee for 4/17/2024, H 2024-04-17 Sponsor(s) Added., H 2024-04-17 Rec. for pass; ref to Calendar & Rules Committee, H 2024-04-17 Placed on cal. Calendar & Rules Committee for 4/17/2024, H 2024-04-17 H. Placed on Regular Calendar for 4/18/2024",Comp Enacted,4a66f3d2d8f2a11cf40765ed671215cc,1789728,"https://www.capitol.tn.gov/Bills/113/Bill/HB1614.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB1614.pdf",,https://drive.google.com/open?id=1aSew65M2KCy3DK46Y47Y_I1xhC6nndMM
Tennessee,HB1632,"AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 6, Part 38, relative to the Age-Appropriate Materials Act of 2022.",Book Ban,4/17/2024,"Taken off notice for cal in s/c Finance, Ways, and Means Subcommittee of Finance, Ways, and Means Committee",Worst,Worst,,https://legiscan.com/TN/bill/HB1632/2023,"Gino Bulso, Jody Barrett","Hearing 2024-01-30 16:30 House Hearing Room II, Hearing 2024-02-07 13:30 House Hearing Room I, Hearing 2024-02-21 10:30 House Hearing Room III","H 2024-01-02 Filed for introduction, H 2024-01-09 Intro., P1C., H 2024-01-10 P2C, ref. to Education Administration, H 2024-01-10 Assigned to s/c K-12 Subcommittee, H 2024-01-24 Sponsor(s) Added., H 2024-01-24 Placed on s/c cal K-12 Subcommittee for 1/30/2024, H 2024-01-30 Rec. for pass by s/c ref. to Education Administration, H 2024-01-31 Placed on cal. Education Administration for 2/7/2024, H 2024-02-07 Rec. for pass; ref to Finance, Ways, and Means Committee, H 2024-02-14 Assigned to s/c Finance, Ways, and Means Subcommittee, H 2024-02-14 Placed on s/c cal Finance, Ways, and Means Subcommittee for 2/21/2024, H 2024-02-21 Placed behind the budget, H 2024-04-11 Placed on s/c cal Finance, Ways, and Means Subcommittee for 4/16/2024, H 2024-04-17 Taken off notice for cal in s/c Finance, Ways, and Means Subcommittee of Finance, Ways, and Means Committee",Failed,7612b6ad495ecf375de2eb5fc7ae2343,1795310,"https://www.capitol.tn.gov/Bills/113/Bill/HB1632.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB1632.pdf",,https://drive.google.com/open?id=1KVLzRF7pcYqNdMPuNIlXCNWUQ5QMPxeA
Tennessee,HB1634,"AN ACT to amend Tennessee Code Annotated, Title 49, Chapter 5 and Title 49, Chapter 6, relative to kindergarten through grade twelve education.",Legal Discrimination In Education,5/1/2024,Comp. became Pub. Ch. 780,Worst,Worst,SB2766 was the companion bill,https://legiscan.com/TN/bill/HB1634/2023,Gino Bulso,"Hearing 2024-03-05 16:30 House Hearing Room II, Hearing 2024-03-12 16:30 House Hearing Room II, Hearing 2024-03-19 12:00 House Hearing Room I, Hearing 2024-03-26 16:30 House Hearing Room III","H 2024-01-03 Filed for introduction, H 2024-01-09 Sponsor change., H 2024-01-09 Sponsor(s) withdrawn., H 2024-01-09 Intro., P1C., H 2024-01-10 P2C, ref. to Education Administration, H 2024-01-10 Assigned to s/c K-12 Subcommittee, H 2024-02-28 Placed on s/c cal K-12 Subcommittee for 3/5/2024, H 2024-03-05 Action Def. in s/c K-12 Subcommittee to 3/12/2024, H 2024-03-06 Placed on s/c cal K-12 Subcommittee for 3/12/2024, H 2024-03-12 Action Def. in s/c K-12 Subcommittee to 3/19/2024, H 2024-03-13 Placed on s/c cal K-12 Subcommittee for 3/19/2024, H 2024-03-19 Rec for pass if am by s/c ref. to Education Administration, H 2024-03-20 Placed on cal. Education Administration for 3/27/2024, H 2024-03-27 No Action Taken, H 2024-03-28 Placed on cal. Education Administration for 4/3/2024, H 2024-04-03 Rec. for pass. if am., ref. to Calendar & Rules Committee, H 2024-04-03 Placed on cal. Calendar & Rules Committee for 4/4/2024, H 2024-04-04 H. Placed on Regular Calendar for 4/8/2024, H 2024-04-08 Comp. SB subst.",Comp Enacted,b523decf3d2c6a3294f49eccf9ad51a8,1796785,"https://www.capitol.tn.gov/Bills/113/Bill/HB1634.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB1634.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB1634.pdf",,https://drive.google.com/open?id=1NycM9g7PmNrQvQQ5Mp5vcaauFobh0tH_
Tennessee,HB1661,"AN ACT to amend Tennessee Code Annotated, Title 10, Chapter 1 and Title 10, Chapter 3, relative to accessing or viewing obscene library materials by minors.",Book Ban,3/25/2024,Taken off notice for cal. in Government Operations Committee,Worst,Worst,,https://legiscan.com/TN/bill/HB1661/2023,"John Ragan, Jody Barrett","Hearing 2024-02-07 09:00 House Hearing Room II, Hearing 2024-02-28 09:00 House Hearing Room II, Hearing 2024-03-06 10:30 House Hearing Room I, Hearing 2024-03-13 10:30 House Hearing Room I, Hearing 2024-03-18 13:30 House Hearing Room I, Hearing 2024-03-25 13:30 House Hearing Room I","H 2024-01-08 Filed for introduction, H 2024-01-09 Intro., P1C., H 2024-01-10 P2C, ref. to State Government Committee - Government Operations for Review, H 2024-01-10 Assigned to s/c Departments & Agencies Subcommittee, H 2024-01-31 Placed on s/c cal Departments & Agencies Subcommittee for 2/7/2024, H 2024-02-06 Sponsor(s) Added., H 2024-02-07 Taken off notice for cal in s/c Departments & Agencies Subcommittee of State Government Committee, H 2024-02-21 Placed on s/c cal Departments & Agencies Subcommittee for 2/28/2024, H 2024-02-28 Rec for pass if am by s/c ref. to State Government Committee, H 2024-02-28 Placed on cal. State Government Committee for 3/6/2024, H 2024-03-06 Action def. in State Government Committee to 3/13/2024, H 2024-03-06 Placed on cal. State Government Committee for 3/13/2024, H 2024-03-13 Rec. for pass. if am., ref. to Government Operations Committee, H 2024-03-13 Placed on cal. Government Operations Committee for 3/18/2024, H 2024-03-18 Action def. in Government Operations Committee to 3/25/2024, H 2024-03-20 Placed on cal. Government Operations Committee for 3/25/2024, H 2024-03-25 Taken off notice for cal. in Government Operations Committee",Failed,e105559b3c2c37d314cb726985eb2f95,1799842,"https://www.capitol.tn.gov/Bills/113/Bill/HB1661.pdf, https://www.capitol.tn.gov/Bills/113/Bill/HB1661.pdf",,https://drive.google.com/open?id=1hL77KirimMb8MNWUbTa-Np5xg0PchV8a
